llave,oficina_segun_terminal,numero_caja,mes,jornada,region,zona,nombre,tx,tasa_servicio,t_ocup
2100822,82,4,201806,21,Bogota Norte,Occidental,0082 - Avenida Calle 68,2925,30.4736001345216,0.918514074426703
2100832,83,1,201806,21,Bogota Norte,Occidental,0083 - Avenida Ciudad de Quito,2512,30.5216346153846,0.787581589743725
2100832,83,2,201806,21,Bogota Norte,Occidental,0083 - Avenida Ciudad de Quito,2394,30.5216346153846,0.750585320798757
2100832,83,3,201806,21,Bogota Norte,Occidental,0083 - Avenida Ciudad de Quito,2166,30.5216346153846,0.716828838117332
2100842,84,1,201806,21,Bogota Norte,Santa Barbara,0084 - Avenida Pepe Sierra,1824,30.4921504198613,0.572427500658541
2100842,84,2,201806,21,Bogota Norte,Santa Barbara,0084 - Avenida Pepe Sierra,1911,30.4921504198613,0.599730786051793
2100842,84,3,201806,21,Bogota Norte,Santa Barbara,0084 - Avenida Pepe Sierra,1743,30.4921504198613,0.547007200464823
2100852,85,1,201806,21,Bogota Norte,Autopista Nororiental,0085 - Centro Comercial Santa Fe,2926,30.3855650522317,0.729513064133017
2100852,85,2,201806,21,Bogota Norte,Autopista Nororiental,0085 - Centro Comercial Santa Fe,2889,30.3855650522317,0.751605067234195
2100852,85,3,201806,21,Bogota Norte,Autopista Nororiental,0085 - Centro Comercial Santa Fe,3455,30.3855650522317,0.861403840252759
2100852,85,4,201806,21,Bogota Norte,Autopista Nororiental,0085 - Centro Comercial Santa Fe,3366,30.3855650522317,0.875701854036102
2100862,86,1,201806,21,Bogota Norte,Noroccidente,0086 - Centro Comercial Bulevar Niza,2563,30.2973576479345,0.809519961261234
2100862,86,2,201806,21,Bogota Norte,Noroccidente,0086 - Centro Comercial Bulevar Niza,2783,30.2973576479345,0.879006653214988
2100862,86,3,201806,21,Bogota Norte,Noroccidente,0086 - Centro Comercial Bulevar Niza,2794,30.2973576479345,0.882480987812676
2100862,86,4,201806,21,Bogota Norte,Noroccidente,0086 - Centro Comercial Bulevar Niza,2608,30.2973576479345,0.823733148251774
2100872,87,1,201806,21,Costa,Barranquilla Centro,0087 - Calle 72,2987,30.8590844062947,0.92626636879692
2100872,87,2,201806,21,Costa,Barranquilla Centro,0087 - Calle 72,2605,30.8590844062947,0.807808466928683
2100882,88,1,201806,21,Costa,Magdalena - Guajira,0088 - Centro Comercial Viva Wajira,2922,30.3774442030417,0.728710535633117
2100882,88,2,201806,21,Costa,Magdalena - Guajira,0088 - Centro Comercial Viva Wajira,2141,30.3774442030417,0.674449046488924
2100892,89,1,201806,21,Bogota Sur,Autopista Sur,0089 - Autopista del Sur,2506,30.5884353741497,0.783984566411834
2100892,89,2,201806,21,Bogota Sur,Autopista Sur,0089 - Autopista del Sur,2149,30.5884353741497,0.6722996142135
2100892,89,3,201806,21,Bogota Sur,Autopista Sur,0089 - Autopista del Sur,2107,30.5884353741497,0.65916020807252
2100912,91,1,201806,21,Costa,Cesar,0091 - Loperena - Valledupar,3093,30.5608308605341,0.968497429257544
2100912,91,2,201806,21,Costa,Cesar,0091 - Loperena - Valledupar,2869,30.5608308605341,1.00404639254213
2100912,91,3,201806,21,Costa,Cesar,0091 - Loperena - Valledupar,2126,30.5608308605341,0.972953447174245
2100922,92,1,201806,21,Bogota Sur,Occidente,0092 - Fontibon,2326,30.5568570034163,0.728424824688387
2100922,92,2,201806,21,Bogota Sur,Occidente,0092 - Fontibon,1980,30.5568570034163,0.693018610712081
2100922,92,3,201806,21,Bogota Sur,Occidente,0092 - Fontibon,2682,30.5568570034163,0.938725209055456
2100922,92,4,201806,21,Bogota Sur,Occidente,0092 - Fontibon,3257,30.5568570034163,1.0766483573658
2100932,93,1,201806,21,Central,Sabana,0093 - Funza,2432,30.6086381135707,0.760332007793872
2100932,93,2,201806,21,Central,Sabana,0093 - Funza,2858,30.6086381135707,0.893515163764345
2100932,93,3,201806,21,Central,Sabana,0093 - Funza,3022,30.6086381135707,0.944787552447813
2100942,94,1,201806,21,Central,Cundinamarca,0094 - Mosquera,1742,30.5692786715101,0.545314027146675
2100942,94,2,201806,21,Central,Cundinamarca,0094 - Mosquera,2922,30.5692786715101,0.965516780173782
2100942,94,3,201806,21,Central,Cundinamarca,0094 - Mosquera,2654,30.5692786715101,0.830805641818184
2100942,94,4,201806,21,Central,Cundinamarca,0094 - Mosquera,2317,30.5692786715101,0.725311481572242
2100952,95,1,201806,21,Bogota Sur,Teusaquillo,0095 - Las Americas,2023,30.5189165950129,0.634323030910101
2100952,95,2,201806,21,Bogota Sur,Teusaquillo,0095 - Las Americas,2851,30.5189165950129,0.893947089038407
2100952,95,3,201806,21,Bogota Sur,Teusaquillo,0095 - Las Americas,2104,30.5189165950129,0.737335276196161
2100962,96,1,201806,21,Costa,Barranquilla Norte,0096 - Calle 82,2121,30.7366120218579,0.66034118214687
2100962,96,2,201806,21,Costa,Barranquilla Norte,0096 - Calle 82,2454,30.7366120218579,0.764015681748429
2100972,97,1,201806,21,Costa,Bolivar - San Andres/Prov.,0097 - Centro Comercial Mall Plaza,3694,30.5891248391248,0.914862672012592
2100972,97,2,201806,21,Costa,Bolivar - San Andres/Prov.,0097 - Centro Comercial Mall Plaza,2522,30.5891248391248,0.788972270988205
2100982,98,1,201806,21,Costa,Barranquilla Centro,0098 - Centro Civico Barranquilla,2803,30.7344997452013,0.872731514407194
2100982,98,2,201806,21,Costa,Barranquilla Centro,0098 - Centro Civico Barranquilla,3084,30.7344997452013,0.960222615209342
2100992,99,1,201806,21,Central,Meta,0099 - Ariari Granada,3127,30.2918241154243,0.987838991209508
2100992,99,2,201806,21,Central,Meta,0099 - Ariari Granada,2695,30.2918241154243,0.851367470837744
2101022,102,1,201806,21,Bogota Sur,Zona Industrial,0102 - Avenida Primera,1475,30.4815424728969,0.463061623224466
2101022,102,2,201806,21,Bogota Sur,Zona Industrial,0102 - Avenida Primera,2614,30.4815424728969,0.820639378378817
2101022,102,3,201806,21,Bogota Sur,Zona Industrial,0102 - Avenida Primera,3198,30.4815424728969,1.00398038716735
2101032,103,1,201806,21,Bogota Sur,Zona Industrial,0103 - Ciudad Montes,2949,30.5164271047228,0.924750974186375
2101032,103,2,201806,21,Bogota Sur,Zona Industrial,0103 - Ciudad Montes,2976,30.5164271047228,0.933217666727247
2101032,103,3,201806,21,Bogota Sur,Zona Industrial,0103 - Ciudad Montes,2841,30.5164271047228,0.890884204022886
2101042,104,1,201806,21,Antioquia,Municipios Antioquia,0104 - Abejorral,4184,31.4111140031234,1.00910046341616
2101042,104,2,201806,21,Antioquia,Municipios Antioquia,0104 - Abejorral,3500,31.4111140031234,0.844132796834744
2101052,105,1,201806,21,Occidente,Cali Aeropuerto,0105 - Versalles,2999,30.8048944016091,0.93162353420703
2101052,105,2,201806,21,Occidente,Cali Aeropuerto,0105 - Versalles,2967,30.8048944016091,0.921682902965074
2101062,106,1,201806,21,Bogota Sur,Teusaquillo,0106 - Parque Nacional,1519,30.691826811762,0.473607688998608
2101062,106,2,201806,21,Bogota Sur,Teusaquillo,0106 - Parque Nacional,1455,30.691826811762,0.453653184656336
2101062,106,3,201806,21,Bogota Sur,Teusaquillo,0106 - Parque Nacional,1345,30.691826811762,0.419356380318057
2101072,107,1,201806,21,Bogota Sur,Centro Oriental,0107 - Gran San Victorino,2716,30.1551860649248,0.861889247376939
2101072,107,2,201806,21,Bogota Sur,Centro Oriental,0107 - Gran San Victorino,2336,30.1551860649248,0.741300913796955
2101082,108,1,201806,21,Central,Meta,0108 - Acacias,4144,30.4209755383038,1.3035578803978
2101082,108,2,201806,21,Central,Meta,0108 - Acacias,2683,30.4209755383038,0.843978231927434
2101092,109,1,201806,21,Occidente,Cali Norte,0109 - INEM Cali,2435,30.8885429638854,0.754371464977884
2101092,109,2,201806,21,Occidente,Cali Norte,0109 - INEM Cali,2383,30.8885429638854,0.738261684206282
2101102,110,1,201806,21,Occidente,Cali Aeropuerto,0110 - Pubenza Florida,2801,30.6980876955766,0.873143239963395
2101102,110,2,201806,21,Occidente,Cali Aeropuerto,0110 - Pubenza Florida,2376,30.6980876955766,0.74065988509569
2101112,111,1,201806,21,Occidente,Cali Sur,0111 - Santander de Quilichao,4400,30.5626086956522,1.09065733443347
2101112,111,2,201806,21,Occidente,Cali Sur,0111 - Santander de Quilichao,5114,30.5626086956522,1.267641274612
2101112,111,3,201806,21,Occidente,Cali Sur,0111 - Santander de Quilichao,1986,30.5626086956522,0.787652896794502
2101122,112,1,201806,21,Bogota Sur,Calle 26,0112 - Terminal de Transporte,1715,30.2725631768953,0.542124007065055
2101122,112,2,201806,21,Bogota Sur,Calle 26,0112 - Terminal de Transporte,2153,30.2725631768953,0.68057900128925
2101122,112,3,201806,21,Bogota Sur,Calle 26,0112 - Terminal de Transporte,1672,30.2725631768953,0.528531393476835
2101132,113,1,201806,21,Occidente,Valle del Cauca,0113 - Buga Plaza,2540,30.2640158439976,0.803139286636164
2101132,113,2,201806,21,Occidente,Valle del Cauca,0113 - Buga Plaza,2183,30.2640158439976,0.690257111309743
2101132,113,3,201806,21,Occidente,Valle del Cauca,0113 - Buga Plaza,1841,30.2640158439976,0.61445776700014
2101142,114,1,201806,21,Antioquia,Sur Valle Aburra,0114 - Central Abastos,3242,30.1404782237404,0.814871146976716
2101142,114,2,201806,21,Antioquia,Sur Valle Aburra,0114 - Central Abastos,2373,30.1404782237404,0.596449485433605
2101142,114,3,201806,21,Antioquia,Sur Valle Aburra,0114 - Central Abastos,2822,30.1404782237404,0.709304866368998
2101142,114,4,201806,21,Antioquia,Sur Valle Aburra,0114 - Central Abastos,2538,30.1404782237404,0.637921952815208
2101142,114,5,201806,21,Antioquia,Sur Valle Aburra,0114 - Central Abastos,3077,30.1404782237404,0.773398679595113
2101152,115,1,201806,21,Bogota Norte,Carrera Septima,0115 - Avenida 15 Calle 106,1931,30.6807709348693,0.602281765955248
2101152,115,2,201806,21,Bogota Norte,Carrera Septima,0115 - Avenida 15 Calle 106,2583,30.6807709348693,0.805641533641847
2101162,116,1,201806,21,Oriente,Magdalena Medio,0116 - Aguachica,1421,29.931078657443,0.411045336649466
2101162,116,2,201806,21,Oriente,Magdalena Medio,0116 - Aguachica,1622,29.931078657443,0.518575734544024
2101162,116,3,201806,21,Oriente,Magdalena Medio,0116 - Aguachica,2524,29.931078657443,0.666617110539678
2101162,116,4,201806,21,Oriente,Magdalena Medio,0116 - Aguachica,2239,29.931078657443,0.566705978299356
2101182,118,1,201806,21,Antioquia,Medellin Centro,0118 - Avenida Colombia,1908,30.4420035149385,0.59977567497428
2101182,118,2,201806,21,Antioquia,Medellin Centro,0118 - Avenida Colombia,1900,30.4420035149385,0.597260892269985
2101182,118,3,201806,21,Antioquia,Medellin Centro,0118 - Avenida Colombia,1882,30.4420035149385,0.624469444028951
2101202,120,1,201806,21,Oriente,Casanare y Bucaramanga,0120 - Aguazul,1959,30.6907947551512,0.610815445895456
2101202,120,2,201806,21,Oriente,Casanare y Bucaramanga,0120 - Aguazul,2895,30.6907947551512,0.952807657009799
2101202,120,3,201806,21,Oriente,Casanare y Bucaramanga,0120 - Aguazul,2620,30.6907947551512,0.816914991447725
2101212,121,1,201806,21,Occidente,Narino - Cauca,0121 - Pasto Plaza,2351,30.4623904459212,0.738537170792344
2101212,121,2,201806,21,Occidente,Narino - Cauca,0121 - Pasto Plaza,3346,30.4623904459212,1.05110394447945
2101212,121,3,201806,21,Occidente,Narino - Cauca,0121 - Pasto Plaza,1900,30.4623904459212,0.81002588155811
2101212,121,4,201806,21,Occidente,Narino - Cauca,0121 - Pasto Plaza,2786,30.4623904459212,0.875186966323892
2101222,122,1,201806,21,Bogota Sur,Teusaquillo,0122 - Centro Internacional,2252,30.816700610998,0.699303910125889
2101222,122,2,201806,21,Bogota Sur,Teusaquillo,0122 - Centro Internacional,2400,30.816700610998,0.745261715942333
2101222,122,3,201806,21,Bogota Sur,Teusaquillo,0122 - Centro Internacional,2713,30.816700610998,0.842456264729813
2101232,123,1,201806,21,Bogota Sur,Autopista Sur,0123 - Unisur,3340,30.89356963006,0.819038738676866
2101232,123,2,201806,21,Bogota Sur,Autopista Sur,0123 - Unisur,4422,30.89356963006,1.23927777670799
2101232,123,3,201806,21,Bogota Sur,Autopista Sur,0123 - Unisur,2564,30.89356963006,0.685905931181541
2101242,124,1,201806,21,Central,Cundinamarca,0124 - Anolaima,2433,30.1237155774764,0.772889273596979
2101252,125,1,201806,21,Costa,Barranquilla Norte,0125 - Edificio Banco de Bogota Barranquilla,2065,30.4039416511484,0.649940911509836
2101252,125,2,201806,21,Costa,Barranquilla Norte,0125 - Edificio Banco de Bogota Barranquilla,2283,30.4039416511484,0.718554528318139
2101252,125,3,201806,21,Costa,Barranquilla Norte,0125 - Edificio Banco de Bogota Barranquilla,2096,30.4039416511484,0.659697893716522
2101262,126,1,201806,21,Occidente,Cali Norte,0126 - El Tren Cali,1912,30.6498257839721,0.596957739553329
2101262,126,2,201806,21,Occidente,Cali Norte,0126 - El Tren Cali,958,30.6498257839721,0.31572015270077
2101272,127,1,201806,21,Bogota Norte,Autopista Nororiental,0127 - San Cristobal,4144,30.579556898288,1.29679780921105
2101272,127,2,201806,21,Bogota Norte,Autopista Nororiental,0127 - San Cristobal,3248,30.579556898288,1.01640909370596
2101272,127,3,201806,21,Bogota Norte,Autopista Nororiental,0127 - San Cristobal,2538,30.579556898288,0.838349742006853
2101282,128,1,201806,21,Antioquia,Municipios Antioquia y Choco,0128 - Apartado,2176,30.7703596194162,0.53573792080241
2101282,128,2,201806,21,Antioquia,Municipios Antioquia y Choco,0128 - Apartado,2655,30.7703596194162,0.682089600254347
2101282,128,3,201806,21,Antioquia,Municipios Antioquia y Choco,0128 - Apartado,1370,30.7703596194162,0.426060923857954
2101292,129,1,201806,21,Bogota Sur,Autopista Sur,0129 - Venecia Central,2562,30.7035208950313,0.632145445971699
2101292,129,2,201806,21,Bogota Sur,Autopista Sur,0129 - Venecia Central,3139,30.7035208950313,0.774513877792804
2101292,129,3,201806,21,Bogota Sur,Autopista Sur,0129 - Venecia Central,3416,30.7035208950313,0.842860594628932
2101302,130,1,201806,21,Bogota Sur,Zona Industrial,0130 - Trinidad Galan,2422,30.6156200723495,0.757032960235723
2101302,130,2,201806,21,Bogota Sur,Zona Industrial,0130 - Trinidad Galan,2783,30.6156200723495,0.869869004267555
2101302,130,3,201806,21,Bogota Sur,Zona Industrial,0130 - Trinidad Galan,2589,30.6156200723495,0.809231351796155
2101302,130,4,201806,21,Bogota Sur,Zona Industrial,0130 - Trinidad Galan,2987,30.6156200723495,0.933632308928202
2101312,131,1,201806,21,Bogota Norte,Santa Barbara,0131 - Centro Comercial Palatino,2860,30.2396135265701,0.716499456834303
2101312,131,2,201806,21,Bogota Norte,Santa Barbara,0131 - Centro Comercial Palatino,3783,30.2396135265701,0.947733372449009
2101312,131,3,201806,21,Bogota Norte,Santa Barbara,0131 - Centro Comercial Palatino,3707,30.2396135265701,0.928693526742923
2101322,132,1,201806,21,Bogota Sur,Occidente,0132 - Kennedy Caravana,2510,30.7050882658359,0.78225271811727
2101322,132,2,201806,21,Bogota Sur,Occidente,0132 - Kennedy Caravana,2452,30.7050882658359,0.764176758893844
2101322,132,3,201806,21,Bogota Sur,Occidente,0132 - Kennedy Caravana,2648,30.7050882658359,0.871108870161933
2101322,132,4,201806,21,Bogota Sur,Occidente,0132 - Kennedy Caravana,2020,30.7050882658359,0.79741990229325
2101332,133,1,201806,21,Antioquia,Medellin El Poblado,0133 - San Fernando Plaza,3049,30.8154741526874,0.946830587394302
2101332,133,2,201806,21,Antioquia,Medellin El Poblado,0133 - San Fernando Plaza,2360,30.8154741526874,0.73286985446066
2101332,133,3,201806,21,Antioquia,Medellin El Poblado,0133 - San Fernando Plaza,433,30.8154741526874,0.182485481012344
2101342,134,1,201806,21,Occidente,Cali Norte,0134 - Oficina Centro Comercial La Estacion Cali,2421,30.5321249393106,0.758789771785719
2101342,134,2,201806,21,Occidente,Cali Norte,0134 - Oficina Centro Comercial La Estacion Cali,1745,30.5321249393106,0.611261143512781
2101342,134,3,201806,21,Occidente,Cali Norte,0134 - Oficina Centro Comercial La Estacion Cali,2013,30.5321249393106,0.630914419911051
2101352,135,1,201806,21,Bogota Sur,Sur Oriente,0135 - La Victoria Sur Oriente,2383,31.0603716957174,0.734177555072219
2101352,135,2,201806,21,Bogota Sur,Sur Oriente,0135 - La Victoria Sur Oriente,3237,31.0603716957174,0.997286087187903
2101352,135,3,201806,21,Bogota Sur,Sur Oriente,0135 - La Victoria Sur Oriente,3043,31.0603716957174,0.937516701672162
2101372,137,1,201806,21,Oriente,Norte de Santander y Arauca,0137 - Arauca,2780,30.2606282606283,0.726233586285891
2101372,137,2,201806,21,Oriente,Norte de Santander y Arauca,0137 - Arauca,3305,30.2606282606283,0.863382015350672
2101372,137,3,201806,21,Oriente,Norte de Santander y Arauca,0137 - Arauca,2722,30.2606282606283,0.860783413536813
2101372,137,4,201806,21,Oriente,Norte de Santander y Arauca,0137 - Arauca,202,30.2606282606283,0.0638788572867143
2101382,138,1,201806,21,Antioquia,Quindio,0138 - Armenia,1639,30.8066598210356,0.509117529048254
2101382,138,2,201806,21,Antioquia,Quindio,0138 - Armenia,24,30.8066598210356,0.14164587751434
2101382,138,3,201806,21,Antioquia,Quindio,0138 - Armenia,992,30.8066598210356,0.365918516912046
2101382,138,4,201806,21,Antioquia,Quindio,0138 - Armenia,1838,30.8066598210356,0.570932286998591
2101382,138,5,201806,21,Antioquia,Quindio,0138 - Armenia,2324,30.8066598210356,0.721896972244138
2101392,139,1,201806,21,Bogota Sur,Occidente,0139 - Patio Bonito,2975,30.7344118638355,0.926287434672853
2101392,139,2,201806,21,Bogota Sur,Occidente,0139 - Patio Bonito,2959,30.7344118638355,0.921305720738478
2101402,140,1,201806,21,Central,Tolima,0140 - Lerida,1844,30.194591728526,0.584407074386215
2101402,140,2,201806,21,Central,Tolima,0140 - Lerida,1989,30.194591728526,0.665381048087775
2101402,140,3,201806,21,Central,Tolima,0140 - Lerida,1825,30.194591728526,0.61051805568637
2101412,141,1,201806,21,Antioquia,Risaralda,0141 - Banco de Bogota Pinares,2247,30.3043273753528,0.709548576286369
2101412,141,2,201806,21,Antioquia,Risaralda,0141 - Banco de Bogota Pinares,2005,30.3043273753528,0.633130794594647
2101422,142,1,201806,21,Occidente,Cali Sur,0142 - Jardin Plaza,2983,30.567035029191,0.933864030914157
2101422,142,2,201806,21,Occidente,Cali Sur,0142 - Jardin Plaza,2070,30.567035029191,0.724278210562872
2101422,142,3,201806,21,Occidente,Cali Sur,0142 - Jardin Plaza,2240,30.567035029191,0.7012589437639
2101422,142,4,201806,21,Occidente,Cali Sur,0142 - Jardin Plaza,2299,30.567035029191,0.719729603443395
2101432,143,1,201806,21,Bogota Sur,Autopista Sur,0143 - Bosa,3154,30.9649398220827,0.974709408616192
2101432,143,2,201806,21,Bogota Sur,Autopista Sur,0143 - Bosa,3255,30.9649398220827,1.0059223605091
2101432,143,3,201806,21,Bogota Sur,Autopista Sur,0143 - Bosa,3146,30.9649398220827,0.972237095594972
2101442,144,1,201806,21,Antioquia,Medellin Occidental,0144 - Carrera Setenta,2223,30.8816800409766,0.76988690505087
2101442,144,2,201806,21,Antioquia,Medellin Occidental,0144 - Carrera Setenta,768,30.8816800409766,0.452165696461726
2101442,144,3,201806,21,Antioquia,Medellin Occidental,0144 - Carrera Setenta,2866,30.8816800409766,0.937432643272067
2101452,145,1,201806,21,Bogota Norte,Occidental,0145 - Santa Helenita,3236,30.6184472461845,1.0113676545401
2101452,145,2,201806,21,Bogota Norte,Occidental,0145 - Santa Helenita,2269,30.6184472461845,0.792573819437185
2101452,145,3,201806,21,Bogota Norte,Occidental,0145 - Santa Helenita,2030,30.6184472461845,0.803635155245402
2101462,146,1,201806,21,Occidente,Cali Centro,0146 - Parque Versalles Cali,2265,31.1229870539943,0.696419052281926
2101462,146,2,201806,21,Occidente,Cali Centro,0146 - Parque Versalles Cali,2004,31.1229870539943,0.65040107517014
2101462,146,3,201806,21,Occidente,Cali Centro,0146 - Parque Versalles Cali,1353,31.1229870539943,0.56458040293319
2101462,146,4,201806,21,Occidente,Cali Centro,0146 - Parque Versalles Cali,712,31.1229870539943,0.415945118731562
2101482,148,1,201806,21,Costa,No hay informacion,0148 - Cerromatoso,718,30.7116991643454,0.223719741469265
2101492,149,1,201806,21,Oriente,Boyaca y Norte de Cundinamarca,0149 - Villapinzon,2166,30.0676389238119,0.689354850235942
