jornada,region,zona,mes,menor_70,entre_70_90,mayor_90,porc_menor_70,porc_entre_70_90,porc_mayor_90,tx_to_menor70,tx_to_entre70y90,tx_to_mayor90
21,Antioquia,Municipios Antioquia,201901,10,4,0,0.714285714285714,0.285714285714286,0,50206,21976,0
21,Antioquia,Municipios Antioquia y Choco,201901,11,1,1,0.846153846153846,0.0769230769230769,0.0769230769230769,67873,6049,29042
21,Antioquia,No hay informacion,201901,7,0,1,0.875,0,0.125,52040,0,3649
21,Antioquia,Noroccidente Valle Aburra,201901,8,3,0,0.727272727272727,0.272727272727273,0,52209,27459,0
21,Antioquia,Quindio,201901,5,2,1,0.625,0.25,0.125,29402,12972,9556
21,Antioquia,Risaralda,201901,6,4,1,0.545454545454545,0.363636363636364,0.0909090909090909,40572,26240,8095
21,Antioquia,Sur Valle Aburra,201901,9,1,0,0.9,0.1,0,61748,9307,0
21,Banca Oficial II,No hay informacion,201901,1,0,0,1,0,0,10656,0,0
21,Bogota Norte,Autopista Nororiental,201901,3,5,1,0.333333333333333,0.555555555555556,0.111111111111111,21670,48598,13922
21,Bogota Norte,Calle 72,201901,9,2,0,0.818181818181818,0.181818181818182,0,61192,15372,0
21,Bogota Norte,Carrera Septima,201901,11,2,1,0.785714285714286,0.142857142857143,0.0714285714285714,59926,17990,10448
21,Bogota Norte,Chapinero,201901,7,3,0,0.7,0.3,0,41966,27990,0
21,Bogota Norte,No hay informacion,201901,10,0,0,1,0,0,39941,0,0
21,Bogota Norte,Noroccidente,201901,4,7,1,0.333333333333333,0.583333333333333,0.0833333333333333,33033,65205,10056
21,Bogota Norte,Occidental,201901,6,5,1,0.5,0.416666666666667,0.0833333333333333,36549,54085,11338
21,Bogota Norte,Santa Barbara,201901,7,2,0,0.777777777777778,0.222222222222222,0,43009,21630,0
21,Bogota Sur,Autopista Sur,201901,3,9,1,0.230769230769231,0.692307692307692,0.0769230769230769,18379,78356,9939
21,Bogota Sur,Calle 26,201901,6,5,0,0.545454545454545,0.454545454545455,0,35768,46789,0
21,Bogota Sur,Centro Oriental,201901,12,0,0,1,0,0,69862,0,0
21,Bogota Sur,No hay informacion,201901,12,2,2,0.75,0.125,0.125,48949,17779,28970
21,Bogota Sur,Occidente,201901,1,7,2,0.1,0.7,0.2,7103,68894,21858
21,Bogota Sur,Sur Oriente,201901,4,7,0,0.363636363636364,0.636363636363636,0,35095,63178,0
21,Bogota Sur,Teusaquillo,201901,10,1,1,0.833333333333333,0.0833333333333333,0.0833333333333333,56641,8934,11343
21,Bogota Sur,Zona Industrial,201901,4,7,0,0.363636363636364,0.636363636363636,0,25219,77011,0
21,Central,Cundinamarca,201901,3,10,1,0.214285714285714,0.714285714285714,0.0714285714285714,10803,66325,6698
21,Central,Girardot,201901,4,4,0,0.5,0.5,0,23723,21222,0
21,Central,Huila - Caqueta,201901,5,4,0,0.555555555555556,0.444444444444444,0,19025,24466,0
21,Central,Magdalena Alto,201901,5,3,2,0.5,0.3,0.2,30575,17149,14913
21,Central,Meta,201901,5,1,5,0.454545454545455,0.0909090909090909,0.454545454545455,18155,5746,39688
21,Central,Neiva - Tolima,201901,9,2,0,0.818181818181818,0.181818181818182,0,36252,8326,0
21,Central,No hay informacion,201901,6,1,2,0.666666666666667,0.111111111111111,0.222222222222222,16216,8269,17525
21,Central,Sabana,201901,5,6,2,0.384615384615385,0.461538461538462,0.153846153846154,22163,40679,13964
21,Central,Tolima,201901,2,6,1,0.222222222222222,0.666666666666667,0.111111111111111,13044,42310,7648
21,Central,Villavicencio,201901,6,1,3,0.6,0.1,0.3,29550,7975,28635
21,Costa,Barranquilla Centro,201901,5,3,0,0.625,0.375,0,34280,18639,0
21,Costa,Barranquilla Norte,201901,5,3,0,0.625,0.375,0,26545,22915,0
21,Costa,Barranquilla Sur,201901,5,3,3,0.454545454545455,0.272727272727273,0.272727272727273,31748,24679,20876
21,Costa,Bolivar - San Andres/Prov.,201901,9,2,0,0.818181818181818,0.181818181818182,0,61645,12872,0
21,Costa,Cesar,201901,11,2,0,0.846153846153846,0.153846153846154,0,53538,14911,0
21,Costa,Magdalena - Guajira,201901,9,3,0,0.75,0.25,0,64615,24233,0
21,Costa,No hay informacion,201901,31,2,0,0.939393939393939,0.0606060606060606,0,129829,8244,0
21,Costa,Sucre,201901,1,0,0,1,0,0,4463,0,0
21,Direccion Banca Premium,No hay informacion,201901,6,0,0,1,0,0,5125,0,0
21,Direccion Banca Premium,Premium Antioquia,201901,3,0,0,1,0,0,1711,0,0
21,Direccion Banca Premium,Premium Bogota 1,201901,2,0,0,1,0,0,1587,0,0
21,Direccion Banca Premium,Premium Bogota 2,201901,2,0,0,1,0,0,1479,0,0
21,Direccion Banca Premium,Premium Occidente,201901,2,0,0,1,0,0,2736,0,0
21,Occidente,Cali Aeropuerto,201901,3,7,1,0.272727272727273,0.636363636363636,0.0909090909090909,22418,62333,6764
21,Occidente,Cali Centro,201901,2,7,1,0.2,0.7,0.1,16826,62413,6914
21,Occidente,Cali Norte,201901,5,7,0,0.416666666666667,0.583333333333333,0,27614,60213,0
21,Occidente,Cali Oriente,201901,1,8,3,0.0833333333333333,0.666666666666667,0.25,6664,58509,31332
21,Occidente,Cali Sur,201901,0,9,3,0,0.75,0.25,0,96670,33941
21,Occidente,Narino - Cauca,201901,6,3,1,0.6,0.3,0.1,52357,24380,11760
21,Occidente,No hay informacion,201901,15,5,5,0.6,0.2,0.2,46541,36010,23847
21,Occidente,Valle del Cauca,201901,5,5,3,0.384615384615385,0.384615384615385,0.230769230769231,31146,40981,35419
21,Oriente,Boyaca,201901,6,4,2,0.5,0.333333333333333,0.166666666666667,47167,28290,7741
21,Oriente,Boyaca y Norte de Cundinamarca,201901,5,2,3,0.5,0.2,0.3,23567,11667,27122
21,Oriente,Bucaramanga,201901,5,5,2,0.416666666666667,0.416666666666667,0.166666666666667,45305,34805,18750
21,Oriente,Casanare y Bucaramanga,201901,4,4,2,0.4,0.4,0.2,23743,37255,18737
21,Oriente,Magdalena Medio,201901,5,3,1,0.555555555555556,0.333333333333333,0.111111111111111,33984,27806,4213
21,Oriente,No hay informacion,201901,12,4,3,0.631578947368421,0.210526315789474,0.157894736842105,48943,18178,24267
21,Oriente,Norte de Santander y Arauca,201901,1,5,4,0.1,0.5,0.4,6626,48082,30242
22,Antioquia,Medellin El Poblado,201901,3,0,0,1,0,0,6270,0,0
22,Antioquia,Medellin Occidental,201901,1,0,0,1,0,0,3649,0,0
22,Antioquia,No hay informacion,201901,1,0,0,1,0,0,1352,0,0
22,Banca Oficial II,No hay informacion,201901,1,0,0,1,0,0,1795,0,0
22,Bogota Norte,No hay informacion,201901,0,1,0,0,1,0,0,2315,0
22,Bogota Norte,Noroccidente,201901,0,1,0,0,1,0,0,5118,0
22,Bogota Norte,Occidental,201901,0,2,0,0,1,0,0,9376,0
22,Bogota Norte,Santa Barbara,201901,1,1,0,0.5,0.5,0,2292,5438,0
22,Bogota Sur,Autopista Sur,201901,0,0,2,0,0,1,0,0,6426
22,Bogota Sur,Calle 26,201901,2,0,0,1,0,0,5586,0,0
22,Bogota Sur,No hay informacion,201901,5,0,0,1,0,0,3750,0,0
22,Bogota Sur,Occidente,201901,0,2,0,0,1,0,0,7738,0
22,Bogota Sur,Teusaquillo,201901,0,0,1,0,0,1,0,0,4974
22,Bogota Sur,Zona Industrial,201901,0,3,0,0,1,0,0,14130,0
22,Central,Cundinamarca,201901,1,1,0,0.5,0.5,0,1621,2389,0
22,Central,Girardot,201901,0,0,1,0,0,1,0,0,1735
22,Central,Huila - Caqueta,201901,1,0,0,1,0,0,1651,0,0
22,Central,Neiva - Tolima,201901,3,0,0,1,0,0,3831,0,0
22,Central,No hay informacion,201901,2,0,0,1,0,0,586,0,0
22,Central,Sabana,201901,1,0,0,1,0,0,2245,0,0
22,Central,Tolima,201901,1,0,0,1,0,0,2860,0,0
22,Central,Villavicencio,201901,1,0,0,1,0,0,2430,0,0
22,Costa,Barranquilla Centro,201901,0,0,1,0,0,1,0,0,3041
22,Costa,Barranquilla Norte,201901,1,0,0,1,0,0,3031,0,0
22,Costa,Bolivar - San Andres/Prov.,201901,1,0,1,0.5,0,0.5,2472,0,2938
22,Costa,No hay informacion,201901,4,0,0,1,0,0,4440,0,0
22,Occidente,Cali Norte,201901,1,0,0,1,0,0,3262,0,0
22,Occidente,Cali Sur,201901,3,0,0,1,0,0,8389,0,0
22,Oriente,Boyaca,201901,4,1,0,0.8,0.2,0,8189,2156,0
22,Oriente,Bucaramanga,201901,2,0,0,1,0,0,5452,0,0
22,Oriente,Casanare y Bucaramanga,201901,4,0,0,1,0,0,9069,0,0
22,Oriente,Magdalena Medio,201901,2,0,0,1,0,0,4496,0,0
22,Oriente,No hay informacion,201901,3,0,0,1,0,0,5549,0,0
22,Oriente,Norte de Santander y Arauca,201901,4,0,0,1,0,0,8014,0,0
23,Antioquia,Medellin El Poblado,201901,2,0,0,1,0,0,511,0,0
23,Banca Oficial II,No hay informacion,201901,1,0,0,1,0,0,467,0,0
23,Bogota Norte,Autopista Nororiental,201901,4,0,0,1,0,0,1847,0,0
23,Bogota Norte,Carrera Septima,201901,1,0,0,1,0,0,701,0,0
23,Bogota Norte,No hay informacion,201901,1,0,0,1,0,0,607,0,0
23,Bogota Norte,Noroccidente,201901,2,0,0,1,0,0,1626,0,0
23,Bogota Norte,Occidental,201901,2,0,0,1,0,0,1761,0,0
23,Bogota Norte,Santa Barbara,201901,3,0,0,1,0,0,2160,0,0
23,Bogota Sur,Autopista Sur,201901,1,0,0,1,0,0,328,0,0
23,Bogota Sur,Calle 26,201901,1,0,0,1,0,0,1258,0,0
23,Bogota Sur,No hay informacion,201901,2,0,0,1,0,0,246,0,0
23,Bogota Sur,Occidente,201901,2,0,0,1,0,0,1915,0,0
23,Bogota Sur,Zona Industrial,201901,2,0,0,1,0,0,1976,0,0
23,Central,Cundinamarca,201901,2,0,0,1,0,0,892,0,0
23,Central,Girardot,201901,1,0,0,1,0,0,361,0,0
23,Central,Huila - Caqueta,201901,1,0,0,1,0,0,390,0,0
23,Central,Neiva - Tolima,201901,1,0,0,1,0,0,222,0,0
23,Central,No hay informacion,201901,1,0,0,1,0,0,45,0,0
23,Central,Sabana,201901,1,0,0,1,0,0,390,0,0
23,Central,Tolima,201901,1,0,0,1,0,0,798,0,0
23,Central,Villavicencio,201901,1,0,0,1,0,0,735,0,0
23,Costa,Barranquilla Centro,201901,1,0,0,1,0,0,507,0,0
23,Costa,Barranquilla Norte,201901,1,0,0,1,0,0,746,0,0
23,Costa,Bolivar - San Andres/Prov.,201901,2,0,0,1,0,0,966,0,0
23,Costa,No hay informacion,201901,2,0,0,1,0,0,777,0,0
23,Occidente,Cali Norte,201901,1,0,0,1,0,0,345,0,0
23,Occidente,Cali Sur,201901,3,0,0,1,0,0,1255,0,0
23,Oriente,Boyaca,201901,4,0,0,1,0,0,2026,0,0
23,Oriente,Bucaramanga,201901,2,0,0,1,0,0,1442,0,0
23,Oriente,Casanare y Bucaramanga,201901,2,0,0,1,0,0,670,0,0
23,Oriente,Magdalena Medio,201901,2,0,0,1,0,0,1014,0,0
23,Oriente,No hay informacion,201901,3,0,0,1,0,0,1440,0,0
23,Oriente,Norte de Santander y Arauca,201901,3,0,0,1,0,0,1531,0,0
21,Antioquia,Caldas,201902,7,3,0,0.7,0.3,0,35079,23788,0
21,Antioquia,Medellin Centro,201902,4,7,0,0.363636363636364,0.636363636363636,0,21510,56161,0
21,Antioquia,Medellin El Poblado,201902,7,3,1,0.636363636363636,0.272727272727273,0.0909090909090909,50989,19954,7859
21,Antioquia,Medellin Occidental,201902,4,7,0,0.363636363636364,0.636363636363636,0,20704,61150,0
21,Antioquia,Municipios Antioquia,201902,9,4,1,0.642857142857143,0.285714285714286,0.0714285714285714,42634,23092,7771
21,Antioquia,Municipios Antioquia y Choco,201902,11,1,1,0.846153846153846,0.0769230769230769,0.0769230769230769,65335,6572,22298
21,Antioquia,No hay informacion,201902,6,2,0,0.75,0.25,0,42810,11568,0
21,Antioquia,Noroccidente Valle Aburra,201902,6,5,0,0.545454545454545,0.454545454545455,0,38528,42168,0
21,Antioquia,Quindio,201902,7,1,0,0.875,0.125,0,41622,4981,0
21,Antioquia,Risaralda,201902,6,4,1,0.545454545454545,0.363636363636364,0.0909090909090909,35834,23280,6996
21,Antioquia,Sur Valle Aburra,201902,6,4,0,0.6,0.4,0,36710,33756,0
21,Banca Oficial II,No hay informacion,201902,1,0,0,1,0,0,10225,0,0
21,Bogota Norte,Autopista Nororiental,201902,3,5,1,0.333333333333333,0.555555555555556,0.111111111111111,21374,48458,13309
21,Bogota Norte,Calle 72,201902,4,7,0,0.363636363636364,0.636363636363636,0,22960,53598,0
21,Bogota Norte,Carrera Septima,201902,10,4,0,0.714285714285714,0.285714285714286,0,51889,39294,0
21,Bogota Norte,Chapinero,201902,6,4,0,0.6,0.4,0,37795,31046,0
21,Bogota Norte,No hay informacion,201902,9,1,0,0.9,0.1,0,35019,2741,0
21,Bogota Norte,Noroccidente,201902,4,7,1,0.333333333333333,0.583333333333333,0.0833333333333333,31640,63259,9611
21,Bogota Norte,Occidental,201902,6,4,1,0.545454545454545,0.363636363636364,0.0909090909090909,35963,43967,11225
21,Bogota Norte,Santa Barbara,201902,7,2,0,0.777777777777778,0.222222222222222,0,42818,21335,0
21,Bogota Sur,Autopista Sur,201902,4,7,2,0.307692307692308,0.538461538461538,0.153846153846154,25957,62575,14970
21,Bogota Sur,Calle 26,201902,4,7,0,0.363636363636364,0.636363636363636,0,23448,60214,0
21,Bogota Sur,Centro Oriental,201902,10,2,0,0.833333333333333,0.166666666666667,0,58134,12152,0
21,Bogota Sur,No hay informacion,201902,11,3,2,0.6875,0.1875,0.125,30297,33504,27651
21,Bogota Sur,Occidente,201902,1,9,0,0.1,0.9,0,6903,86387,0
21,Bogota Sur,Sur Oriente,201902,2,9,0,0.181818181818182,0.818181818181818,0,14401,77756,0
21,Bogota Sur,Teusaquillo,201902,10,2,0,0.833333333333333,0.166666666666667,0,62291,16081,0
21,Bogota Sur,Zona Industrial,201902,4,7,0,0.363636363636364,0.636363636363636,0,31461,67273,0
21,Central,Cundinamarca,201902,4,7,3,0.285714285714286,0.5,0.214285714285714,15190,50857,19227
21,Central,Girardot,201902,6,1,1,0.75,0.125,0.125,31696,5910,3893
21,Central,Huila - Caqueta,201902,5,4,0,0.555555555555556,0.444444444444444,0,18316,22664,0
21,Central,Magdalena Alto,201902,5,4,1,0.5,0.4,0.1,25956,21712,7624
21,Central,Meta,201902,5,1,5,0.454545454545455,0.0909090909090909,0.454545454545455,17693,5511,37278
21,Central,Neiva - Tolima,201902,9,1,1,0.818181818181818,0.0909090909090909,0.0909090909090909,33939,5446,3840
21,Central,No hay informacion,201902,5,3,1,0.555555555555556,0.333333333333333,0.111111111111111,8675,23108,6739
21,Central,Sabana,201902,5,3,5,0.384615384615385,0.230769230769231,0.384615384615385,20302,19582,39406
21,Central,Tolima,201902,4,3,2,0.444444444444444,0.333333333333333,0.222222222222222,26014,21450,13449
21,Central,Villavicencio,201902,6,1,3,0.6,0.1,0.3,27357,7760,27346
21,Costa,Barranquilla Centro,201902,5,2,1,0.625,0.25,0.125,33451,10876,6336
21,Costa,Barranquilla Norte,201902,5,3,0,0.625,0.375,0,24906,21167,0
21,Costa,Barranquilla Sur,201902,6,3,2,0.545454545454545,0.272727272727273,0.181818181818182,32624,21639,14288
21,Costa,Bolivar - San Andres/Prov.,201902,10,0,1,0.909090909090909,0,0.0909090909090909,60984,0,6476
21,Costa,Cesar,201902,10,3,0,0.769230769230769,0.230769230769231,0,48910,15638,0
21,Costa,Magdalena - Guajira,201902,9,3,0,0.75,0.25,0,61247,19773,0
21,Costa,No hay informacion,201902,31,2,0,0.939393939393939,0.0606060606060606,0,125267,5357,0
21,Costa,Sucre,201902,1,0,0,1,0,0,4305,0,0
21,Direccion Banca Premium,No hay informacion,201902,6,0,0,1,0,0,5469,0,0
21,Direccion Banca Premium,Premium Antioquia,201902,3,0,0,1,0,0,1809,0,0
21,Direccion Banca Premium,Premium Bogota 1,201902,2,0,0,1,0,0,1483,0,0
21,Direccion Banca Premium,Premium Bogota 2,201902,2,0,0,1,0,0,1606,0,0
21,Direccion Banca Premium,Premium Occidente,201902,2,0,0,1,0,0,2748,0,0
21,Occidente,Cali Aeropuerto,201902,4,6,1,0.363636363636364,0.545454545454545,0.0909090909090909,37280,38104,5864
21,Occidente,Cali Centro,201902,2,7,1,0.2,0.7,0.1,10782,64158,5973
21,Occidente,Cali Norte,201902,4,7,1,0.333333333333333,0.583333333333333,0.0833333333333333,20857,47765,11955
21,Occidente,Cali Oriente,201902,1,6,5,0.0833333333333333,0.5,0.416666666666667,5846,42462,40294
21,Occidente,Cali Sur,201902,2,7,3,0.166666666666667,0.583333333333333,0.25,16741,70353,30956
21,Occidente,Narino - Cauca,201902,7,3,0,0.7,0.3,0,60144,22174,0
21,Occidente,No hay informacion,201902,16,5,3,0.666666666666667,0.208333333333333,0.125,53768,32730,11701
21,Occidente,Valle del Cauca,201902,6,7,0,0.461538461538462,0.538461538461538,0,32330,54851,0
21,Oriente,Boyaca,201902,4,6,2,0.333333333333333,0.5,0.166666666666667,32865,38112,9208
21,Oriente,Boyaca y Norte de Cundinamarca,201902,4,5,1,0.4,0.5,0.1,15998,32785,8749
21,Oriente,Bucaramanga,201902,5,6,1,0.416666666666667,0.5,0.0833333333333333,43790,41822,8847
21,Oriente,Casanare y Bucaramanga,201902,4,4,2,0.4,0.4,0.2,22874,32134,17024
21,Oriente,Magdalena Medio,201902,5,3,1,0.555555555555556,0.333333333333333,0.111111111111111,33581,27157,4525
21,Oriente,No hay informacion,201902,7,5,7,0.368421052631579,0.263157894736842,0.368421052631579,29025,28776,35015
21,Oriente,Norte de Santander y Arauca,201902,1,5,4,0.1,0.5,0.4,6480,44032,29501
22,Antioquia,Medellin El Poblado,201902,3,0,0,1,0,0,5933,0,0
22,Antioquia,Medellin Occidental,201902,1,0,0,1,0,0,3832,0,0
22,Antioquia,No hay informacion,201902,1,0,0,1,0,0,1380,0,0
22,Banca Oficial II,No hay informacion,201902,1,0,0,1,0,0,1803,0,0
22,Bogota Norte,No hay informacion,201902,0,1,0,0,1,0,0,2179,0
22,Bogota Norte,Noroccidente,201902,0,1,0,0,1,0,0,4923,0
22,Bogota Norte,Occidental,201902,1,2,0,0.333333333333333,0.666666666666667,0,2,8766,0
22,Bogota Norte,Santa Barbara,201902,2,0,0,1,0,0,7002,0,0
22,Bogota Sur,Autopista Sur,201902,0,0,2,0,0,1,0,0,6514
22,Bogota Sur,Calle 26,201902,2,0,0,1,0,0,5688,0,0
22,Bogota Sur,No hay informacion,201902,5,0,0,1,0,0,4499,0,0
22,Bogota Sur,Occidente,201902,0,2,0,0,1,0,0,7779,0
22,Bogota Sur,Teusaquillo,201902,0,0,1,0,0,1,0,0,4957
22,Bogota Sur,Zona Industrial,201902,0,3,0,0,1,0,0,13792,0
22,Central,Cundinamarca,201902,1,1,0,0.5,0.5,0,1701,2384,0
22,Central,Girardot,201902,0,0,1,0,0,1,0,0,1516
22,Central,Huila - Caqueta,201902,1,0,0,1,0,0,1609,0,0
22,Central,Neiva - Tolima,201902,3,0,0,1,0,0,3620,0,0
22,Central,No hay informacion,201902,1,0,0,1,0,0,338,0,0
22,Central,Sabana,201902,1,0,0,1,0,0,2196,0,0
22,Central,Tolima,201902,0,0,1,0,0,1,0,0,3096
22,Central,Villavicencio,201902,1,0,0,1,0,0,2427,0,0
22,Costa,Barranquilla Centro,201902,0,0,1,0,0,1,0,0,2917
22,Costa,Barranquilla Norte,201902,0,1,0,0,1,0,0,2853,0
22,Costa,Bolivar - San Andres/Prov.,201902,1,0,1,0.5,0,0.5,2104,0,2910
22,Costa,No hay informacion,201902,3,0,0,1,0,0,3212,0,0
22,Occidente,Cali Norte,201902,1,0,0,1,0,0,2364,0,0
22,Occidente,Cali Sur,201902,3,0,0,1,0,0,7831,0,0
22,Oriente,Boyaca,201902,4,1,0,0.8,0.2,0,7512,1972,0
22,Oriente,Bucaramanga,201902,1,1,0,0.5,0.5,0,2443,2406,0
22,Oriente,Casanare y Bucaramanga,201902,4,0,0,1,0,0,9051,0,0
22,Oriente,Magdalena Medio,201902,2,0,0,1,0,0,4826,0,0
22,Oriente,No hay informacion,201902,4,0,0,1,0,0,7250,0,0
22,Oriente,Norte de Santander y Arauca,201902,4,0,0,1,0,0,7869,0,0
23,Antioquia,Medellin El Poblado,201902,3,0,0,1,0,0,859,0,0
23,Banca Oficial II,No hay informacion,201902,1,0,0,1,0,0,468,0,0
23,Bogota Norte,Autopista Nororiental,201902,4,0,0,1,0,0,1921,0,0
23,Bogota Norte,Carrera Septima,201902,1,0,0,1,0,0,686,0,0
23,Bogota Norte,No hay informacion,201902,1,0,0,1,0,0,589,0,0
23,Bogota Norte,Noroccidente,201902,2,0,0,1,0,0,1697,0,0
23,Bogota Norte,Occidental,201902,2,0,0,1,0,0,1750,0,0
23,Bogota Norte,Santa Barbara,201902,3,0,0,1,0,0,2302,0,0
23,Bogota Sur,Autopista Sur,201902,1,0,0,1,0,0,673,0,0
23,Bogota Sur,Calle 26,201902,1,0,0,1,0,0,1225,0,0
23,Bogota Sur,No hay informacion,201902,2,0,0,1,0,0,524,0,0
23,Bogota Sur,Occidente,201902,2,0,0,1,0,0,1991,0,0
23,Bogota Sur,Zona Industrial,201902,2,0,0,1,0,0,1784,0,0
23,Central,Cundinamarca,201902,2,0,0,1,0,0,1047,0,0
23,Central,Girardot,201902,1,0,0,1,0,0,369,0,0
23,Central,Huila - Caqueta,201902,1,0,0,1,0,0,393,0,0
23,Central,Neiva - Tolima,201902,1,0,0,1,0,0,187,0,0
23,Central,No hay informacion,201902,1,0,0,1,0,0,78,0,0
23,Central,Sabana,201902,1,0,0,1,0,0,462,0,0
23,Central,Tolima,201902,0,1,0,0,1,0,0,859,0
23,Central,Villavicencio,201902,1,0,0,1,0,0,622,0,0
23,Costa,Barranquilla Centro,201902,1,0,0,1,0,0,436,0,0
23,Costa,Barranquilla Norte,201902,1,0,0,1,0,0,780,0,0
23,Costa,Bolivar - San Andres/Prov.,201902,2,0,0,1,0,0,1219,0,0
23,Costa,No hay informacion,201902,3,0,0,1,0,0,915,0,0
23,Occidente,Cali Norte,201902,1,0,0,1,0,0,797,0,0
23,Occidente,Cali Sur,201902,2,0,0,1,0,0,1257,0,0
23,Oriente,Boyaca,201902,4,0,0,1,0,0,2228,0,0
23,Oriente,Bucaramanga,201902,2,0,0,1,0,0,1517,0,0
23,Oriente,Casanare y Bucaramanga,201902,2,0,0,1,0,0,525,0,0
23,Oriente,Magdalena Medio,201902,2,0,0,1,0,0,1107,0,0
23,Oriente,No hay informacion,201902,3,0,0,1,0,0,1481,0,0
23,Oriente,Norte de Santander y Arauca,201902,4,0,0,1,0,0,1924,0,0
21,Antioquia,Caldas,201903,8,1,0,0.888888888888889,0.111111111111111,0,48795,5424,0
21,Antioquia,Medellin Centro,201903,5,6,0,0.454545454545455,0.545454545454545,0,26286,49411,0
21,Antioquia,Medellin El Poblado,201903,8,3,0,0.727272727272727,0.272727272727273,0,60672,18362,0
21,Antioquia,Medellin Occidental,201903,4,7,0,0.363636363636364,0.636363636363636,0,22376,57945,0
21,Antioquia,Municipios Antioquia,201903,8,6,0,0.571428571428571,0.428571428571429,0,44091,38268,0
21,Antioquia,Municipios Antioquia y Choco,201903,10,2,1,0.769230769230769,0.153846153846154,0.0769230769230769,61621,15743,24005
21,Antioquia,No hay informacion,201903,4,1,1,0.666666666666667,0.166666666666667,0.166666666666667,28085,7301,4068
21,Antioquia,Noroccidente Valle Aburra,201903,4,4,3,0.363636363636364,0.363636363636364,0.272727272727273,29920,34989,34505
21,Antioquia,Quindio,201903,4,4,0,0.5,0.5,0,20014,31711,0
21,Antioquia,Risaralda,201903,3,5,3,0.272727272727273,0.454545454545455,0.272727272727273,19804,36225,23246
21,Antioquia,Sur Valle Aburra,201903,6,3,1,0.6,0.3,0.1,42935,24464,7891
21,Banca Oficial II,No hay informacion,201903,1,0,0,1,0,0,15453,0,0
21,Bogota Norte,Autopista Nororiental,201903,1,5,3,0.111111111111111,0.555555555555556,0.333333333333333,7875,48598,36790
21,Bogota Norte,Calle 72,201903,4,7,0,0.363636363636364,0.636363636363636,0,25554,58600,0
21,Bogota Norte,Carrera Septima,201903,6,7,1,0.428571428571429,0.5,0.0714285714285714,34688,51942,11657
21,Bogota Norte,Chapinero,201903,5,4,1,0.5,0.4,0.1,34392,30515,9885
21,Bogota Norte,No hay informacion,201903,9,1,0,0.9,0.1,0,32734,9966,0
21,Bogota Norte,Noroccidente,201903,0,8,4,0,0.666666666666667,0.333333333333333,0,80223,41512
21,Bogota Norte,Occidental,201903,1,8,2,0.0909090909090909,0.727272727272727,0.181818181818182,4198,76930,25968
21,Bogota Norte,Santa Barbara,201903,6,3,0,0.666666666666667,0.333333333333333,0,38923,33856,0
21,Bogota Sur,Autopista Sur,201903,2,6,5,0.153846153846154,0.461538461538462,0.384615384615385,12902,59612,42457
21,Bogota Sur,Calle 26,201903,3,7,1,0.272727272727273,0.636363636363636,0.0909090909090909,18865,64714,9482
21,Bogota Sur,Centro Oriental,201903,6,5,0,0.545454545454545,0.454545454545455,0,36351,36765,0
21,Bogota Sur,No hay informacion,201903,7,4,2,0.538461538461538,0.307692307692308,0.153846153846154,14444,34235,29594
21,Bogota Sur,Occidente,201903,0,6,4,0,0.6,0.4,0,67669,37290
21,Bogota Sur,Sur Oriente,201903,0,8,3,0,0.727272727272727,0.272727272727273,0,80750,26582
21,Bogota Sur,Teusaquillo,201903,7,4,1,0.583333333333333,0.333333333333333,0.0833333333333333,40988,36727,9337
21,Bogota Sur,Zona Industrial,201903,1,9,1,0.0909090909090909,0.818181818181818,0.0909090909090909,5275,89099,16052
21,Central,Cundinamarca,201903,3,9,2,0.214285714285714,0.642857142857143,0.142857142857143,10768,64912,9899
21,Central,Girardot,201903,5,3,0,0.625,0.375,0,28388,13747,0
21,Central,Huila - Caqueta,201903,6,3,0,0.666666666666667,0.333333333333333,0,26432,15036,0
21,Central,Magdalena Alto,201903,5,3,2,0.5,0.3,0.2,27659,16240,13929
21,Central,Meta,201903,5,0,6,0.454545454545455,0,0.545454545454545,18862,0,42400
21,Central,Neiva - Tolima,201903,9,1,1,0.818181818181818,0.0909090909090909,0.0909090909090909,35971,4941,3525
21,Central,No hay informacion,201903,5,2,1,0.625,0.25,0.125,10006,16541,8005
21,Central,Sabana,201903,4,6,3,0.307692307692308,0.461538461538462,0.230769230769231,17944,43171,20220
21,Central,Tolima,201903,2,3,4,0.222222222222222,0.333333333333333,0.444444444444444,10019,29050,29511
21,Central,Villavicencio,201903,6,1,3,0.6,0.1,0.3,31293,8055,31782
21,Costa,Barranquilla Centro,201903,4,2,2,0.5,0.25,0.25,27024,14836,12260
21,Costa,Barranquilla Norte,201903,1,6,1,0.125,0.75,0.125,3476,39113,8988
21,Costa,Barranquilla Sur,201903,3,5,3,0.272727272727273,0.454545454545455,0.272727272727273,17876,35277,23490
21,Costa,Bolivar - San Andres/Prov.,201903,9,1,1,0.818181818181818,0.0909090909090909,0.0909090909090909,62417,6231,7072
21,Costa,Cesar,201903,5,7,1,0.384615384615385,0.538461538461538,0.0769230769230769,23695,44722,9355
21,Costa,Magdalena - Guajira,201903,7,5,0,0.583333333333333,0.416666666666667,0,47838,40953,0
21,Costa,No hay informacion,201903,26,6,0,0.8125,0.1875,0,110696,27641,0
21,Costa,Sucre,201903,1,0,0,1,0,0,4769,0,0
21,Direccion Banca Premium,No hay informacion,201903,6,0,0,1,0,0,5982,0,0
